document_order,depth,node_type,node_id,original_id,node_title,source_path,level_1_type,level_1_id,level_1_title,level_2_type,level_2_id,level_2_title,level_3_type,level_3_id,level_3_title,level_4_type,level_4_id,level_4_title,level_5_type,level_5_id,level_5_title,level_6_type,level_6_id,level_6_title,level_7_type,level_7_id,level_7_title
278,4,section,ORCCAXtjnfmtotp,section-cartesian-coordinates,Cartesian Coordinates,section-cartesian-coordinates.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAXtjnfmtotp,Cartesian Coordinates,,,,,,,,,
279,5,introduction,ORCCAshwNXRlkFp,,Introduction,section-cartesian-coordinates.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAXtjnfmtotp,Cartesian Coordinates,introduction,ORCCAshwNXRlkFp,Introduction,,,,,,
280,5,exercises,ORCCAQvh83iZMik,,,section-cartesian-coordinates.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAXtjnfmtotp,Cartesian Coordinates,exercises,ORCCAQvh83iZMik,,,,,,,
281,6,introduction,ORCCAl4I3OI7VBd,,Introduction,section-cartesian-coordinates.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAXtjnfmtotp,Cartesian Coordinates,exercises,ORCCAQvh83iZMik,,introduction,ORCCAl4I3OI7VBd,Introduction,,,
282,6,introduction,ORCCAo3JzAFG94U,,Introduction,section-cartesian-coordinates.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAXtjnfmtotp,Cartesian Coordinates,exercises,ORCCAQvh83iZMik,,introduction,ORCCAo3JzAFG94U,Introduction,,,
283,6,introduction,ORCCAfT2BvLfuH5,,Introduction,section-cartesian-coordinates.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAXtjnfmtotp,Cartesian Coordinates,exercises,ORCCAQvh83iZMik,,introduction,ORCCAfT2BvLfuH5,Introduction,,,
284,6,introduction,ORCCAKSDcap5uJs,,Introduction,section-cartesian-coordinates.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAXtjnfmtotp,Cartesian Coordinates,exercises,ORCCAQvh83iZMik,,introduction,ORCCAKSDcap5uJs,Introduction,,,
285,4,section,ORCCAQzWXVtDR2L,section-graphing-equations,Graphing Equations,section-graphing-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAQzWXVtDR2L,Graphing Equations,,,,,,,,,
286,5,introduction,ORCCApRlpoFN9mt,,Introduction,section-graphing-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAQzWXVtDR2L,Graphing Equations,introduction,ORCCApRlpoFN9mt,Introduction,,,,,,
287,5,exercises,ORCCA6n5xR0zuAH,,,section-graphing-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAQzWXVtDR2L,Graphing Equations,exercises,ORCCA6n5xR0zuAH,,,,,,,
288,6,introduction,ORCCA31n6ulT8rd,,Introduction,section-graphing-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAQzWXVtDR2L,Graphing Equations,exercises,ORCCA6n5xR0zuAH,,introduction,ORCCA31n6ulT8rd,Introduction,,,
289,6,introduction,ORCCAvoulRf19cZ,,Introduction,section-graphing-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAQzWXVtDR2L,Graphing Equations,exercises,ORCCA6n5xR0zuAH,,introduction,ORCCAvoulRf19cZ,Introduction,,,
290,6,introduction,ORCCANTVOvV9dsx,,Introduction,section-graphing-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAQzWXVtDR2L,Graphing Equations,exercises,ORCCA6n5xR0zuAH,,introduction,ORCCANTVOvV9dsx,Introduction,,,
291,4,section,ORCCAMkOtSAGmTG,section-exploring-two-variable-data-and-rate-of-change,Exploring Two-Variable Data and Rate of Change,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,,,,,,,,,
292,5,introduction,ORCCAZzoSh5lUpZ,,Introduction,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,introduction,ORCCAZzoSh5lUpZ,Introduction,,,,,,
293,5,subsection,ORCCAc8Xc5rAPCL,,Modeling data with two variables,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,subsection,ORCCAc8Xc5rAPCL,Modeling data with two variables,,,,,,
294,5,subsection,ORCCAfjAROWRwcw,,Patterns in Tables,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,subsection,ORCCAfjAROWRwcw,Patterns in Tables,,,,,,
295,5,subsection,ORCCAvlz5AztdDq,,Rate of Change,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,subsection,ORCCAvlz5AztdDq,Rate of Change,,,,,,
296,5,exercises,ORCCAm2RI9nwYEG,,,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,exercises,ORCCAm2RI9nwYEG,,,,,,,
297,6,introduction,ORCCAA404Xq0mLe,,Introduction,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,exercises,ORCCAm2RI9nwYEG,,introduction,ORCCAA404Xq0mLe,Introduction,,,
298,6,introduction,ORCCAYKTho2JPzB,,Introduction,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,exercises,ORCCAm2RI9nwYEG,,introduction,ORCCAYKTho2JPzB,Introduction,,,
299,6,introduction,ORCCAWsnioLTueM,,Introduction,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,exercises,ORCCAm2RI9nwYEG,,introduction,ORCCAWsnioLTueM,Introduction,,,
300,6,introduction,ORCCAJTLJcDixlL,,Introduction,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,exercises,ORCCAm2RI9nwYEG,,introduction,ORCCAJTLJcDixlL,Introduction,,,
301,6,introduction,ORCCAoewFVZ5QUp,,Introduction,section-exploring-two-variable-data-and-rate-of-change.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAMkOtSAGmTG,Exploring Two-Variable Data and Rate of Change,exercises,ORCCAm2RI9nwYEG,,introduction,ORCCAoewFVZ5QUp,Introduction,,,
302,4,section,ORCCAUNOXGsCYqd,section-slope,Slope,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,,,,,,,,,
303,5,introduction,ORCCAISxDlNbqLG,,Introduction,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,introduction,ORCCAISxDlNbqLG,Introduction,,,,,,
304,5,subsection,ORCCAdhpdqI8FMl,,What is slope?,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,subsection,ORCCAdhpdqI8FMl,What is slope?,,,,,,
305,5,subsection,ORCCAbtufP4dsOz,subsection-comparing-slopes,Comparing Slopes,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,subsection,ORCCAbtufP4dsOz,Comparing Slopes,,,,,,
306,6,introduction,ORCCA3Ho19Ff1i0,,Introduction,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,subsection,ORCCAbtufP4dsOz,Comparing Slopes,introduction,ORCCA3Ho19Ff1i0,Introduction,,,
307,5,subsection,ORCCAKpEAM8C7Oe,,Finding Slope by Two Given Points,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,subsection,ORCCAKpEAM8C7Oe,Finding Slope by Two Given Points,,,,,,
308,5,exercises,ORCCAZR8uIB7lxg,,,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,exercises,ORCCAZR8uIB7lxg,,,,,,,
309,6,introduction,ORCCAULdcctoL2g,,Introduction,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,exercises,ORCCAZR8uIB7lxg,,introduction,ORCCAULdcctoL2g,Introduction,,,
310,6,introduction,ORCCAl0paxsAlVs,,Introduction,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,exercises,ORCCAZR8uIB7lxg,,introduction,ORCCAl0paxsAlVs,Introduction,,,
311,6,introduction,ORCCAMWu7sY3zBh,,Introduction,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,exercises,ORCCAZR8uIB7lxg,,introduction,ORCCAMWu7sY3zBh,Introduction,,,
312,6,introduction,ORCCA4AZ2SWBp8W,,Introduction,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,exercises,ORCCAZR8uIB7lxg,,introduction,ORCCA4AZ2SWBp8W,Introduction,,,
313,6,introduction,ORCCAMIdxhWWbIJ,,Introduction,section-slope.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAUNOXGsCYqd,Slope,exercises,ORCCAZR8uIB7lxg,,introduction,ORCCAMIdxhWWbIJ,Introduction,,,
314,4,section,ORCCA4U0rNDldIX,section-slope-intercept-form,Slope-Intercept Form,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,,,,,,,,,
315,5,introduction,ORCCAznViQY1YGd,,Introduction,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,introduction,ORCCAznViQY1YGd,Introduction,,,,,,
316,5,subsection,ORCCAbR8zdv6gcn,,Slope-Intercept Definition,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,subsection,ORCCAbR8zdv6gcn,Slope-Intercept Definition,,,,,,
317,6,introduction,ORCCA4CxvKj4MuT,,Introduction,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,subsection,ORCCAbR8zdv6gcn,Slope-Intercept Definition,introduction,ORCCA4CxvKj4MuT,Introduction,,,
318,5,subsection,ORCCAB2yurtUfnn,,Graphing Slope-Intercept Equations,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,subsection,ORCCAB2yurtUfnn,Graphing Slope-Intercept Equations,,,,,,
319,5,subsection,ORCCANeLgmmtMsI,,Writing a Slope-Intercept Equation Given a Graph,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,subsection,ORCCANeLgmmtMsI,Writing a Slope-Intercept Equation Given a Graph,,,,,,
320,5,subsection,ORCCAjJuYefRsTl,,Writing a Slope-Intercept Equation Given Two Points,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,subsection,ORCCAjJuYefRsTl,Writing a Slope-Intercept Equation Given Two Points,,,,,,
321,5,subsection,ORCCAwNBOu67f2V,,Modeling with Slope-Intercept Form,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,subsection,ORCCAwNBOu67f2V,Modeling with Slope-Intercept Form,,,,,,
322,5,exercises,ORCCAhEgH4JfEZe,,,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,exercises,ORCCAhEgH4JfEZe,,,,,,,
323,6,introduction,ORCCAPFswdvc63r,,Introduction,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,exercises,ORCCAhEgH4JfEZe,,introduction,ORCCAPFswdvc63r,Introduction,,,
324,6,introduction,ORCCAPIaWtvGt4L,,Introduction,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,exercises,ORCCAhEgH4JfEZe,,introduction,ORCCAPIaWtvGt4L,Introduction,,,
325,6,introduction,ORCCAqzwgVHrGNj,,Introduction,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,exercises,ORCCAhEgH4JfEZe,,introduction,ORCCAqzwgVHrGNj,Introduction,,,
326,6,introduction,ORCCATfIsODuuLO,,Introduction,section-slope-intercept-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCA4U0rNDldIX,Slope-Intercept Form,exercises,ORCCAhEgH4JfEZe,,introduction,ORCCATfIsODuuLO,Introduction,,,
327,4,section,ORCCAkGJRzyaYfQ,section-point-slope-form,Point-Slope Form,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,,,,,,,,,
328,5,introduction,ORCCAkdbCLYSGLo,,Introduction,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,introduction,ORCCAkdbCLYSGLo,Introduction,,,,,,
329,5,subsection,ORCCAqBOo3736uA,,Point-Slope Motivation and Definition,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,subsection,ORCCAqBOo3736uA,Point-Slope Motivation and Definition,,,,,,
330,5,subsection,ORCCAWV9nbODvq0,,Using Two Points to Build a Linear Equation,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,subsection,ORCCAWV9nbODvq0,Using Two Points to Build a Linear Equation,,,,,,
331,5,subsection,ORCCAeYY9bL3sxN,,Recognizing Point-Slope Form,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,subsection,ORCCAeYY9bL3sxN,Recognizing Point-Slope Form,,,,,,
332,5,exercises,ORCCAsPVg7l8LwX,,,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,exercises,ORCCAsPVg7l8LwX,,,,,,,
333,6,introduction,ORCCA5FM7tIzTFF,,Introduction,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,exercises,ORCCAsPVg7l8LwX,,introduction,ORCCA5FM7tIzTFF,Introduction,,,
334,6,introduction,ORCCAL43xYsY9zj,,Introduction,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,exercises,ORCCAsPVg7l8LwX,,introduction,ORCCAL43xYsY9zj,Introduction,,,
335,6,introduction,ORCCA6OpkpkniBl,,Introduction,section-point-slope-form.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCA1iDVJ49ncn,Linear Equations and Lines,chapter,ORCCAsHErgZsIJ2,Graphing Lines,section,ORCCAkGJRzyaYfQ,Point-Slope Form,exercises,ORCCAsPVg7l8LwX,,introduction,ORCCA6OpkpkniBl,Introduction,,,
